season,date,home_team,away_team,home_goals,away_goals,home_xg,away_xg,home_shots,away_shots,home_shots_on_target,away_shots_on_target,home_ppda,away_ppda,home_deep,away_deep,Result,home_points,away_points,home_rolling_goals_created,away_rolling_goals_created,home_rolling_goals_conceded,away_rolling_goals_conceded,home_rolling_xg_created,away_rolling_xg_created,home_rolling_xg_conceded,away_rolling_xg_conceded,home_rolling_ppda_created,away_rolling_ppda_created,home_rolling_ppda_conceded,away_rolling_ppda_conceded,home_rolling_winrate,away_rolling_winrate,home_rolling_xg_home_only,away_rolling_xg_away_only,home_rolling_goals_home_only,away_rolling_goals_away_only,points_diff,rolling_xG_diff,rolling_ppda_diff,rolling_goals_diff,rolling_winrate_diff,home_squad_value,away_squad_value,squad_value_ratio,squad_value_diff,target
2017/18,2018-05-12,Strasbourg,Lyon,3,2,0.8201,1.2637,9,8,4,3,7.0513,5.2857,0,4,H,35.0,75.0,0.8,3.6,1.6,0.4,1.33144,2.447,1.0884200000000002,0.51364,11.05774,9.84618,14.442060000000001,15.616859999999999,0.0,1.0,1.22228,1.9642600000000001,0.8,3.2,-40.0,-1.11556,1.2115600000000004,-2.8,-1.0,45600000.0,363800000.0,0.12534359538207807,-318200000.0,0
2017/18,2018-05-12,Lille,Dijon,2,1,2.4661,1.8324,13,12,3,7,14.0,8.3103,8,5,H,35.0,45.0,2.0,1.6,2.4,2.0,1.6416,1.1138000000000001,1.6273,1.31798,9.99016,9.043040000000001,9.09676,8.570980000000002,0.4,0.4,1.19996,1.10086,1.4,1.4,-10.0,0.5277999999999998,0.9471199999999982,0.3999999999999999,0.0,96750000.0,70300000.0,1.37624466571835,26450000.0,0
2017/18,2018-05-12,Guingamp,Marseille,3,3,2.7552,1.9749,22,16,8,5,5.2581,9.5385,7,10,D,46.0,73.0,2.4,2.2,1.6,1.0,1.8209200000000003,1.8817800000000002,1.2562000000000002,1.0228,9.55338,8.52196,9.458299999999998,15.352280000000002,0.4,0.6,2.00578,2.2948,2.6,1.8,-27.0,-0.060859999999999914,1.0314200000000007,0.19999999999999973,-0.19999999999999996,51900000.0,236800000.0,0.21917229729729729,-184900000.0,1
2017/18,2018-05-12,Bordeaux,Toulouse,4,2,2.6155,0.8511,15,10,6,4,9.2778,7.2778,5,1,H,49.0,34.0,2.2,1.0,1.0,1.2,2.0578200000000004,1.1234199999999999,1.35528,1.31996,12.75044,11.68296,10.580520000000002,7.461799999999999,0.8,0.2,1.42606,0.79412,1.0,0.4,15.0,0.9344000000000006,1.0674799999999998,1.2000000000000002,0.6000000000000001,155450000.0,110450000.0,1.407424173834314,45000000.0,0
2017/18,2018-05-12,Nice,Caen,4,1,2.2342,0.7034,21,12,8,5,12.0625,19.7,10,3,H,51.0,37.0,1.0,0.6,1.0,1.8,0.88702,0.76408,0.9321400000000001,1.0833199999999998,13.01488,7.298959999999999,14.156120000000001,11.46742,0.2,0.0,1.09818,0.66484,1.2,0.4,14.0,0.12294000000000005,5.715920000000001,0.4,0.2,204100000.0,60100000.0,3.3960066555740434,144000000.0,0
2017/18,2018-05-12,Montpellier,Troyes,1,1,0.5898,1.1881,22,9,3,2,5.5758,17.2632,11,6,D,49.0,32.0,0.6,1.2,1.0,2.6,0.8038599999999999,1.07966,1.2974799999999997,1.78396,16.758580000000002,14.24318,12.078959999999999,9.111979999999999,0.2,0.2,1.5877199999999998,0.8178000000000001,1.0,0.4,17.0,-0.27580000000000016,2.5154000000000014,-0.6,0.0,71850000.0,45050000.0,1.5948945615982242,26800000.0,1
2017/18,2018-05-12,Monaco,Saint-Etienne,1,0,2.3079,0.5635,18,11,5,3,7.7429,13.0,5,3,H,74.0,52.0,1.2,1.2,2.4,1.0,0.7816,1.9695,1.7189999999999999,1.6268999999999998,8.39132,15.60266,10.9545,14.50754,0.4,0.6,1.58182,1.24686,2.0,1.4,22.0,-1.1879,-7.21134,0.0,-0.19999999999999996,529799999.99999994,106880000.0,4.956961077844311,422919999.99999994,0
2017/18,2018-05-19,Lyon,Nice,3,2,2.1634,0.9768,23,11,8,4,15.08,18.0,8,4,H,75.0,54.0,3.0,1.6,1.0,1.0,2.14966,1.246,0.5903400000000001,0.9185400000000001,8.38904,12.26738,14.21378,15.91234,0.8,0.4,2.28796,1.4007,2.2,2.0,21.0,0.9036599999999999,-3.8783399999999997,1.4,0.4,363800000.0,204100000.0,1.7824595786379225,159700000.0,0
2017/18,2018-05-19,Marseille,Amiens,2,1,2.6331,0.4458,27,5,11,2,6.0588,23.7333,7,2,H,74.0,45.0,2.8,1.4,1.6,1.2,2.0529400000000004,0.7879400000000001,1.5394999999999999,1.59662,9.32378,11.924020000000002,12.9399,6.597359999999999,0.6,0.4,1.79286,0.76,2.0,0.6,29.0,1.2650000000000003,-2.600240000000003,1.4,0.19999999999999996,236800000.0,69850000.0,3.3901216893342876,166950000.0,0
2017/18,2018-05-19,Dijon,Angers,2,1,0.8233,1.8067,7,16,1,8,9.8148,25.4615,6,4,H,45.0,41.0,1.6,0.8,2.4,1.4,1.30814,1.1119800000000002,1.65458,1.58548,9.4971,13.23518,9.8924,13.8813,0.2,0.2,1.18156,1.4552599999999998,1.8,1.0,4.0,0.1961599999999999,-3.73808,0.8,0.0,70300000.0,69550000.0,1.01078360891445,750000.0,0
2017/18,2018-05-19,Caen,Paris Saint Germain,0,0,0.4425,1.0188,11,7,6,2,20.6923,6.3333,3,9,D,37.0,92.0,0.8,2.4,2.0,1.4,0.6114599999999999,1.7086199999999998,1.19982,1.3134000000000001,10.368959999999998,9.36384,11.80214,13.059140000000003,0.0,0.4,1.3846,1.68664,1.2,1.6,-55.0,-1.09716,1.005119999999998,-1.5999999999999999,-0.4,60100000.0,900100000.0,0.06677035884901678,-840000000.0,1
2017/18,2018-05-19,Troyes,Monaco,0,3,0.7137,2.5671,12,21,4,14,21.5714,6.5714,11,11,A,33.0,77.0,1.4,1.0,2.0,2.2,1.2639,1.176,1.3565399999999999,1.76614,15.687120000000002,8.62172,7.60492,10.76284,0.2,0.4,0.8834600000000001,1.01968,1.0,1.6,-44.0,0.08790000000000009,7.065400000000002,0.3999999999999999,-0.2,45050000.0,529799999.99999994,0.08503208758021896,-484749999.99999994,2
2017/18,2018-05-19,Rennes,Montpellier,1,1,0.4599,0.6147,9,9,1,6,12.7647,17.3125,3,4,D,57.0,50.0,1.6,0.8,1.0,1.2,1.64802,0.88748,1.00256,1.31128,11.10982,14.409740000000003,15.757240000000001,14.425720000000002,0.6,0.2,1.88306,0.7519799999999999,1.4,1.2,7.0,0.76054,-3.2999200000000037,0.8,0.39999999999999997,131250000.0,71850000.0,1.826722338204593,59400000.0,1
2017/18,2018-05-19,Nantes,Strasbourg,1,0,0.8098,0.3427,9,10,2,2,12.7917,13.6111,3,10,H,49.0,38.0,0.8,1.2,1.2,1.8,1.02454,1.2056200000000001,1.0824600000000002,1.15972,12.34,10.078520000000001,13.89076,11.1492,0.2,0.2,1.48686,1.25932,0.6,1.0,11.0,-0.18108000000000013,2.261479999999999,-0.3999999999999999,0.0,105700000.0,45600000.0,2.317982456140351,60100000.0,0
2017/18,2018-05-19,Saint-Etienne,Lille,5,0,1.716,0.5209,14,11,7,3,18.2667,17.4091,10,5,H,52.0,38.0,1.0,2.2,1.0,2.2,1.4930600000000003,1.9998799999999999,1.8493400000000002,1.48368,12.9663,10.590160000000001,13.566120000000002,9.39728,0.6,0.6,2.26016,1.2615,1.6,1.4,14.0,-0.5068199999999996,2.3761399999999995,-1.2000000000000002,0.0,106880000.0,96750000.0,1.104702842377261,10130000.0,0
2017/18,2018-05-19,Toulouse,Guingamp,2,1,1.9271,0.4815,17,13,7,6,12.1538,11.0,7,1,H,34.0,47.0,1.4,2.2,1.8,2.2,1.1370200000000001,1.8265799999999999,1.6709200000000002,1.5978,11.65994,7.98278,8.109359999999999,9.3573,0.2,0.2,1.51314,0.87564,1.4,1.0,-13.0,-0.6895599999999997,3.6771600000000007,-0.8000000000000003,0.0,110450000.0,51900000.0,2.128131021194605,58550000.0,0
2017/18,2018-05-19,Metz,Bordeaux,0,4,0.3138,1.9728,7,15,0,7,16.3913,10.0,3,4,A,26.0,52.0,1.0,2.6,1.8,1.2,0.9343,2.0708200000000003,1.57468,1.39056,18.117060000000002,13.244459999999998,9.02174,9.83608,0.2,0.8,0.8638600000000001,1.58506,0.8,1.6,-26.0,-1.1365200000000004,4.872600000000004,-1.6,-0.6000000000000001,51200000.0,155450000.0,0.32936635574139594,-104250000.0,2
2018/19,2018-08-10,Marseille,Toulouse,4,0,3.4629,0.2342,23,5,10,1,6.3871,10.6774,4,3,H,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,258350000.00000003,113250000.0,2.281236203090508,145100000.00000003,0
2018/19,2018-08-11,Montpellier,Dijon,1,2,1.3408,1.9482,17,9,7,4,9.88,9.8846,11,2,A,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,109850000.0,65800000.0,1.669452887537994,44050000.0,2
2018/19,2018-08-11,Nice,Reims,0,1,1.0326,0.2674,19,5,1,3,4.0909,30.5833,3,3,A,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,183200000.0,86950000.0,2.106958021851639,96250000.0,2
2018/19,2018-08-11,Nantes,Monaco,1,3,1.2206,2.8413,16,11,4,6,5.2273,10.2,11,5,A,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,119500000.0,385830000.0,0.3097218982453412,-266330000.0,2
2018/19,2018-08-11,Angers,Nimes,3,4,2.6244,1.2138,21,14,7,5,5.6897,11.1304,10,3,A,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,79700000.0,88150000.0,0.9041406693136699,-8450000.0,2
2018/19,2018-08-11,Lille,Rennes,3,1,1.8816,0.4475,15,8,6,2,11.375,10.8077,17,5,H,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,267550000.0,168450000.0,1.5883051350549124,99100000.0,0
2018/19,2018-08-11,Saint-Etienne,Guingamp,2,1,0.9348,1.3722,11,11,6,5,13.2,11.9412,2,5,H,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,131250000.0,70650000.0,1.8577494692144374,60600000.0,0
2018/19,2018-08-12,Paris Saint Germain,Caen,3,0,3.3469,0.1893,11,5,8,1,10.4444,45.4545,8,0,H,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,1010000000.0,67550000.0,14.951887490747595,942450000.0,0
2018/19,2018-08-12,Lyon,Amiens,2,0,1.3081,0.2861,15,10,7,1,6.125,15.6087,4,0,H,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,467950000.0,70500000.0,6.637588652482269,397450000.0,0
2018/19,2018-08-12,Bordeaux,Strasbourg,0,2,0.0854,1.3272,5,17,2,6,14.6087,8.8,1,7,A,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,179000000.0,98000000.0,1.8265306122448979,81000000.0,2
2018/19,2018-08-17,Reims,Lyon,1,0,0.6773,0.978,7,19,2,5,15.9,10.7,0,7,H,3.0,3.0,,,,,,,,,,,,,,,,,,,0.0,,,,,86950000.0,467950000.0,0.18581044983438402,-381000000.0,0
2018/19,2018-08-18,Guingamp,Paris Saint Germain,1,3,1.3524,2.624,11,17,3,7,15.375,3.725,8,12,A,0.0,3.0,,,,,,,,,,,,,,,,,,,-3.0,,,,,70650000.0,1010000000.0,0.06995049504950496,-939350000.0,2
2018/19,2018-08-18,Dijon,Nantes,2,0,2.9598,0.2286,14,7,7,0,10.6563,4.6552,4,3,H,3.0,0.0,,,,,,,,,,,,,,,,,,,3.0,,,,,65800000.0,119500000.0,0.5506276150627615,-53700000.0,0
2018/19,2018-08-18,Amiens,Montpellier,1,2,1.11,0.3082,11,7,2,3,7.7083,16.5556,4,3,A,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,70500000.0,109850000.0,0.6417842512517069,-39350000.0,2
2018/19,2018-08-18,Monaco,Lille,0,0,1.6202,0.5804,10,13,1,4,11.6667,9.2273,3,5,D,3.0,3.0,,,,,,,,,,,,,,,,,,,0.0,,,,,385830000.0,267550000.0,1.4420855914782285,118280000.0,1
2018/19,2018-08-18,Caen,Nice,1,1,1.2005,0.569,13,15,4,5,11.1765,8.5714,0,5,D,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,67550000.0,183200000.0,0.36872270742358076,-115650000.0,1
2018/19,2018-08-18,Rennes,Angers,1,0,0.3905,0.3497,5,7,2,0,10.7895,31.1,2,4,H,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,168450000.0,79700000.0,2.113550815558344,88750000.0,0
2018/19,2018-08-19,Strasbourg,Saint-Etienne,1,1,0.626,0.3296,11,9,5,2,12.9524,29.4,8,1,D,3.0,3.0,,,,,,,,,,,,,,,,,,,0.0,,,,,98000000.0,131250000.0,0.7466666666666667,-33250000.0,1
2018/19,2018-08-19,Toulouse,Bordeaux,2,1,1.2776,0.7848,13,15,5,8,19.6429,11.3462,3,1,H,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,113250000.0,179000000.0,0.63268156424581,-65750000.0,0
2018/19,2018-08-19,Nimes,Marseille,3,1,1.6314,0.9674,14,11,7,6,10.1538,4.6538,2,2,H,3.0,3.0,,,,,,,,,,,,,,,,,,,0.0,,,,,88150000.0,258350000.00000003,0.3412037933036578,-170200000.00000003,0
2018/19,2018-08-24,Lyon,Strasbourg,2,0,1.2429,0.3936,22,9,10,1,7.3846,11.2,9,4,H,3.0,4.0,,,,,,,,,,,,,,,,,,,-1.0,,,,,467950000.0,98000000.0,4.775,369950000.0,0
2018/19,2018-08-25,Nice,Dijon,0,4,1.7067,1.9423,16,9,3,5,11.4286,10.6176,3,11,A,1.0,6.0,,,,,,,,,,,,,,,,,,,-5.0,,,,,183200000.0,65800000.0,2.7841945288753798,117400000.0,2
2018/19,2018-08-25,Paris Saint Germain,Angers,3,1,2.0322,1.5059,13,11,5,6,8.2647,25.8333,11,6,H,6.0,0.0,,,,,,,,,,,,,,,,,,,6.0,,,,,1010000000.0,79700000.0,12.672521957340026,930300000.0,0
2018/19,2018-08-25,Toulouse,Nimes,1,0,2.722,0.4867,10,9,5,0,7.15,8.3684,4,3,H,3.0,6.0,,,,,,,,,,,,,,,,,,,-3.0,,,,,113250000.0,88150000.0,1.2847419171866137,25100000.0,0
2018/19,2018-08-25,Nantes,Caen,1,1,1.8996,0.635,16,3,3,2,5.25,11.6,6,0,D,0.0,1.0,,,,,,,,,,,,,,,,,,,-1.0,,,,,119500000.0,67550000.0,1.769059955588453,51950000.0,1
2018/19,2018-08-25,Montpellier,Saint-Etienne,0,0,0.4175,0.2451,14,9,1,2,11.7188,9.4615,2,0,D,3.0,4.0,,,,,,,,,,,,,,,,,,,-1.0,,,,,109850000.0,131250000.0,0.836952380952381,-21400000.0,1
2018/19,2018-08-25,Amiens,Reims,4,1,2.1831,0.7001,14,7,8,3,7.8438,17.25,9,1,H,0.0,6.0,,,,,,,,,,,,,,,,,,,-6.0,,,,,70500000.0,86950000.0,0.8108108108108109,-16450000.0,0
2018/19,2018-08-26,Lille,Guingamp,3,0,1.7057,0.5638,13,12,7,4,17.375,12.3,6,4,H,4.0,0.0,,,,,,,,,,,,,,,,,,,4.0,,,,,267550000.0,70650000.0,3.786978060863411,196900000.0,0
2018/19,2018-08-26,Bordeaux,Monaco,2,1,2.2289,0.5573,14,15,6,5,11.0435,8.24,4,4,H,0.0,4.0,,,,,,,,,,,,,,,,,,,-4.0,,,,,179000000.0,385830000.0,0.46393489360599227,-206830000.0,0
2018/19,2018-08-26,Marseille,Rennes,2,2,1.0324,1.6759,8,7,3,2,7.5789,14.1739,1,2,D,3.0,3.0,,,,,,,,,,,,,,,,,,,0.0,,,,,258350000.00000003,168450000.0,1.533689522113387,89900000.00000003,1
2018/19,2018-08-31,Lyon,Nice,0,1,1.9373,0.4131,29,8,9,1,7.6129,13.4348,11,1,A,6.0,1.0,,,,,,,,,,,,,,,,,,,5.0,,,,,467950000.0,183200000.0,2.5543122270742358,284750000.0,2
2018/19,2018-09-01,Guingamp,Toulouse,1,2,2.0533,1.0216,23,5,5,4,8.16,17.2308,5,2,A,0.0,6.0,,,,,,,,,,,,,,,,,,,-6.0,,,,,70650000.0,113250000.0,0.623841059602649,-42600000.0,2
2018/19,2018-09-01,Nimes,Paris Saint Germain,2,4,1.1751,2.5518,14,7,6,5,10.1875,5.3333,4,6,A,6.0,9.0,,,,,,,,,,,,,,,,,,,-3.0,,,,,88150000.0,1010000000.0,0.08727722772277227,-921850000.0,2
2018/19,2018-09-01,Dijon,Caen,0,2,0.9049,1.2495,15,9,2,4,8.5,12.8,9,3,A,9.0,2.0,,,,,,,,,,,,,,,,,,,7.0,,,,,65800000.0,67550000.0,0.9740932642487047,-1750000.0,2
2018/19,2018-09-01,Angers,Lille,1,0,0.7629,1.5119,6,17,3,4,20.9333,8.0556,2,4,H,0.0,7.0,,,,,,,,,,,,,,,,,,,-7.0,,,,,79700000.0,267550000.0,0.29788824518781537,-187850000.0,0
2018/19,2018-09-01,Reims,Montpellier,0,1,1.0157,0.4691,21,9,6,3,11.5,23.2,10,1,A,6.0,4.0,,,,,,,,,,,,,,,,,,,2.0,,,,,86950000.0,109850000.0,0.7915339098771051,-22900000.0,2
2018/19,2018-09-01,Strasbourg,Nantes,2,3,1.4257,1.2962,10,14,5,5,11.1667,9.64,6,4,A,4.0,1.0,,,,,,,,,,,,,,,,,,,3.0,,,,,98000000.0,119500000.0,0.8200836820083682,-21500000.0,2
2018/19,2018-09-02,Saint-Etienne,Amiens,0,0,0.7374,0.3251,19,9,5,2,5.9615,20.6154,6,3,D,5.0,3.0,,,,,,,,,,,,,,,,,,,2.0,,,,,131250000.0,70500000.0,1.8617021276595744,60750000.0,1
2018/19,2018-09-02,Monaco,Marseille,2,3,1.8588,1.8207,8,15,4,5,7.6875,9.2727,2,2,A,4.0,4.0,,,,,,,,,,,,,,,,,,,0.0,,,,,385830000.0,258350000.00000003,1.4934391329591639,127479999.99999997,2
2018/19,2018-09-02,Rennes,Bordeaux,2,0,2.6471,0.4481,16,8,8,1,12.381,9.5455,4,3,H,4.0,3.0,,,,,,,,,,,,,,,,,,,1.0,,,,,168450000.0,179000000.0,0.9410614525139664,-10550000.0,0
2018/19,2018-09-14,Nice,Rennes,2,1,1.4329,1.0418,13,9,4,2,9.0,8.7879,4,3,H,4.0,7.0,,,,,,,,,,,,,,,,,,,-3.0,,,,,183200000.0,168450000.0,1.0875630750964678,14750000.0,0
2018/19,2018-09-14,Paris Saint Germain,Saint-Etienne,4,0,2.6433,0.8923,16,11,9,2,9.2609,18.619,17,2,H,12.0,6.0,,,,,,,,,,,,,,,,,,,6.0,,,,,1010000000.0,131250000.0,7.695238095238095,878750000.0,0
2018/19,2018-09-15,Montpellier,Strasbourg,1,1,0.3441,0.7567,10,7,3,1,14.2,8.0,5,5,D,7.0,4.0,,,,,,,,,,,,,,,,,,,3.0,,,,,109850000.0,98000000.0,1.1209183673469387,11850000.0,1
2018/19,2018-09-15,Caen,Lyon,2,2,1.8236,1.0094,18,17,4,6,13.2917,5.5882,3,4,D,5.0,6.0,,,,,,,,,,,,,,,,,,,-1.0,,,,,67550000.0,467950000.0,0.1443530291697831,-400400000.0,1
2018/19,2018-09-15,Amiens,Lille,2,3,1.4487,2.82,7,18,4,9,14.6471,9.16,4,7,A,4.0,7.0,,,,,,,,,,,,,,,,,,,-3.0,,,,,70500000.0,267550000.0,0.26350214913100356,-197050000.0,2
2018/19,2018-09-15,Dijon,Angers,1,3,1.2955,1.5475,13,14,3,6,6.7692,12.6957,5,6,A,9.0,3.0,,,,,,,,,,,,,,,,,,,6.0,,,,,65800000.0,79700000.0,0.8255959849435383,-13900000.0,2
2018/19,2018-09-15,Toulouse,Monaco,1,1,1.0473,0.4111,13,12,6,2,7.04,8.6452,5,4,D,9.0,4.0,,,,,,,,,,,,,,,,,,,5.0,,,,,113250000.0,385830000.0,0.29352305419485264,-272580000.0,1
2018/19,2018-09-16,Nantes,Reims,0,0,0.8223,0.4265,12,7,6,0,3.4857,11.52,3,2,D,4.0,6.0,,,,,,,,,,,,,,,,,,,-2.0,,,,,119500000.0,86950000.0,1.3743530764807361,32550000.0,1
2018/19,2018-09-16,Bordeaux,Nimes,3,3,0.9874,1.4185,15,15,4,5,12.375,9.25,5,10,D,3.0,6.0,,,,,,,,,,,,,,,,,,,-3.0,,,,,179000000.0,88150000.0,2.0306296086216675,90850000.0,1
2018/19,2018-09-16,Marseille,Guingamp,4,0,2.1049,0.1465,17,2,6,0,6.6061,24.1333,6,0,H,7.0,0.0,,,,,,,,,,,,,,,,,,,7.0,,,,,258350000.00000003,70650000.0,3.6567586694975236,187700000.00000003,0
2018/19,2018-09-21,Monaco,Nimes,1,1,1.713,0.7767,15,9,4,2,7.5455,15.1667,2,1,D,5.0,7.0,1.4,2.4,1.4,2.4,1.45774,1.1851,1.37958,1.9706,9.28788,9.81802,8.36216,7.0403600000000015,0.2,0.4,,,,,-2.0,0.27264,-0.5301400000000012,-1.0,-0.2,385830000.0,88150000.0,4.3769710720363015,297680000.0,1
2018/19,2018-09-22,Angers,Toulouse,0,0,0.6136,0.4194,16,7,4,0,20.1765,6.625,2,5,D,6.0,10.0,1.6,1.2,1.8,1.4,1.35808,1.26054,1.28878,1.4397600000000002,19.250400000000003,12.34822,9.00188,8.58138,0.4,0.6,,,,,-4.0,0.09753999999999996,6.902180000000003,0.40000000000000013,-0.19999999999999996,79700000.0,113250000.0,0.7037527593818984,-33550000.0,1
2018/19,2018-09-22,Lille,Nantes,2,1,0.7032,1.2322,11,11,8,4,9.1034,5.3333,6,6,H,10.0,5.0,1.8,1.0,0.8,1.6,1.69992,1.0934599999999999,0.9686199999999999,1.65766,11.03858,5.65164,14.07096,11.0286,0.6,0.2,,,,,5.0,0.6064600000000002,5.386939999999999,0.8,0.39999999999999997,267550000.0,119500000.0,2.2389121338912132,148050000.0,0
2018/19,2018-09-22,Montpellier,Nice,1,0,1.6721,0.312,12,9,5,2,13.7241,9.2174,4,1,H,8.0,7.0,1.0,0.8,0.8,1.4,0.57594,1.03086,1.0151400000000002,1.27786,15.11088,9.30514,9.310880000000001,13.75564,0.4,0.4,,,,,1.0,-0.4549200000000001,5.80574,0.19999999999999996,0.0,109850000.0,183200000.0,0.599617903930131,-73350000.0,0
2018/19,2018-09-22,Reims,Dijon,0,0,1.063,0.1541,11,6,2,0,12.96,6.5357,1,2,D,7.0,9.0,0.6,1.8,1.0,1.2,0.6174000000000001,1.8101399999999999,1.09702,1.21462,17.350659999999998,9.285540000000001,9.86408,10.2919,0.4,0.6,,,,,-2.0,-1.1927399999999997,8.065119999999997,-1.2000000000000002,-0.19999999999999996,86950000.0,65800000.0,1.3214285714285714,21150000.0,1
2018/19,2018-09-22,Strasbourg,Amiens,3,1,1.0747,0.6729,13,8,6,3,8.0741,10.7143,5,2,H,5.0,4.0,1.2,1.4,1.4,1.6,0.9058400000000001,1.0706,0.65964,1.17476,10.423820000000001,13.284659999999999,15.04666,11.01042,0.2,0.2,,,,,1.0,-0.1647599999999999,-2.860839999999998,-0.19999999999999996,0.0,98000000.0,70500000.0,1.3900709219858156,27500000.0,0
2018/19,2018-09-22,Saint-Etienne,Caen,2,1,3.1223,0.3076,23,9,7,2,8.5238,6.6129,10,3,H,6.0,6.0,0.6,1.2,1.2,1.4,0.62784,1.01958,1.07682,1.54596,15.328399999999998,18.864539999999998,13.29774,7.6708,0.2,0.2,,,,,0.0,-0.39174,-3.5361399999999996,-0.6,0.0,131250000.0,67550000.0,1.9430051813471503,63700000.0,0
2018/19,2018-09-23,Guingamp,Bordeaux,1,3,2.0592,0.8127,18,11,5,6,8.25,8.0909,3,5,A,0.0,4.0,0.6,1.2,2.8,2.0,1.09764,0.9069200000000001,1.6782,1.44554,14.381900000000002,11.78378,11.627379999999999,11.662780000000001,0.0,0.2,,,,,-4.0,0.1907199999999999,2.5981200000000015,-0.6,-0.2,70650000.0,179000000.0,0.3946927374301676,-108350000.0,2
2018/19,2018-09-23,Rennes,Paris Saint Germain,1,3,1.2921,1.573,14,15,4,6,13.8571,9.7619,4,8,A,7.0,15.0,1.4,3.4,1.4,0.8,1.2405599999999999,2.63964,1.02894,1.0230000000000001,11.388,7.40566,13.71988,23.09386,0.4,1.0,,,,,-8.0,-1.39908,3.9823399999999998,-2.0,-0.6,168450000.0,1010000000.0,0.1667821782178218,-841550000.0,2
2018/19,2018-09-23,Lyon,Marseille,4,2,2.1766,0.7999,17,9,5,3,15.4167,16.1053,3,6,H,7.0,10.0,1.2,2.8,0.8,1.4,1.29514,1.87766,0.71874,1.1093600000000001,7.482139999999999,6.89972,13.887039999999999,13.365179999999999,0.4,0.6,,,,,-3.0,-0.5825200000000001,0.582419999999999,-1.5999999999999999,-0.19999999999999996,467950000.0,258350000.00000003,1.8113024966131215,209599999.99999997,0
2018/19,2018-09-25,Nantes,Nice,1,2,0.8671,1.5081,10,12,3,5,10.6667,7.0938,4,8,A,5.0,7.0,1.0,0.8,1.4,1.4,1.09578,0.8867400000000002,1.23004,1.5588,5.672840000000001,10.33044,10.80928,10.383799999999999,0.2,0.4,,,,,-2.0,0.20903999999999978,-4.657599999999999,0.19999999999999996,-0.2,119500000.0,183200000.0,0.652292576419214,-63700000.0,2
2018/19,2018-09-25,Monaco,Angers,0,1,0.6481,0.3532,7,6,0,3,5.92,19.8235,3,0,A,6.0,7.0,1.0,1.0,1.4,1.0,1.23208,0.9559200000000001,1.2908,1.1299000000000001,8.756980000000002,22.147759999999998,10.35004,8.1008,0.0,0.4,,,,,-1.0,0.27615999999999996,-13.390779999999996,0.0,-0.4,385830000.0,79700000.0,4.841028858218318,306130000.0,2
2018/19,2018-09-25,Toulouse,Saint-Etienne,2,3,1.0967,2.2318,20,14,6,8,11.875,14.4706,4,6,A,11.0,9.0,1.2,0.6,0.6,1.2,1.29758,1.06534,0.8699,0.8638999999999999,11.53774,14.393159999999998,11.339260000000001,12.23208,0.6,0.2,,,,,2.0,0.23224,-2.8554199999999987,0.6,0.39999999999999997,113250000.0,131250000.0,0.8628571428571429,-18000000.0,2
2018/19,2018-09-26,Amiens,Rennes,2,1,0.7309,1.8302,12,16,3,2,9.0,8.9048,2,3,H,4.0,7.0,1.6,1.4,1.8,1.4,1.1479599999999999,1.40948,1.12808,0.96722,12.305780000000002,11.99788,11.40024,13.39726,0.2,0.4,,,,,-3.0,-0.2615200000000002,0.30790000000000184,0.20000000000000018,-0.2,70500000.0,168450000.0,0.41852181656277826,-97950000.0,0
2018/19,2018-09-26,Bordeaux,Lille,1,0,0.8911,2.0108,7,16,3,7,10.5,3.5135,2,3,H,7.0,13.0,1.8,1.6,1.8,0.8,1.0523799999999999,1.46424,1.5919400000000001,1.1255600000000001,10.48022,10.58426,11.552780000000002,12.976080000000001,0.4,0.6,,,,,-6.0,-0.4118600000000001,-0.10404000000000124,0.19999999999999996,-0.19999999999999996,179000000.0,267550000.0,0.6690338254531863,-88550000.0,0
2018/19,2018-09-26,Caen,Montpellier,2,2,0.8109,2.0286,11,16,3,6,17.0769,11.037,5,6,D,6.0,11.0,1.4,1.0,1.2,0.4,1.04324,0.6422,1.50104,0.6879000000000001,11.096219999999999,15.8797,7.28668,9.17744,0.2,0.6,,,,,-5.0,0.40103999999999995,-4.783480000000001,0.3999999999999999,-0.39999999999999997,67550000.0,109850000.0,0.6149294492489759,-42300000.0,1
